Timestamp(ms),CO_PPM,Temperature(C),Pressure(hPa),Humidity(%),Altitude(m),Status
3908901,9.74,16.99,1005.68,43.54,63.21,Warning
3910921,9.74,16.99,1005.68,43.53,63.19,Warning
3912941,9.74,16.99,1005.69,43.52,63.16,Warning
3914963,9.74,16.99,1005.68,43.51,63.18,Warning
3916983,9.53,16.99,1005.69,43.50,63.16,Warning
3919003,9.33,16.99,1005.69,43.46,63.14,Warning
3921023,9.13,16.98,1005.69,43.45,63.16,Warning
3923043,9.33,16.98,1005.69,43.47,63.13,Warning
3925063,9.53,16.98,1005.69,43.42,63.12,Warning
3927083,9.13,16.98,1005.69,43.43,63.13,Warning
3929103,8.93,16.98,1005.69,43.40,63.11,Warning
3931123,8.93,16.98,1005.69,43.39,63.15,Warning
3933143,8.93,16.98,1005.69,43.39,63.12,Warning
3935163,8.93,16.98,1005.69,43.39,63.17,Warning
3937185,8.54,16.98,1005.68,43.36,63.18,Warning
3939205,8.54,16.97,1005.68,43.40,63.22,Warning
3941225,8.54,16.97,1005.68,43.37,63.22,Warning
3943245,8.73,16.97,1005.68,43.36,63.18,Warning
3945265,9.13,16.97,1005.68,43.36,63.19,Warning
3947285,9.13,16.97,1005.68,43.35,63.21,Warning
3949305,8.93,16.97,1005.68,43.30,63.23,Warning
3951325,8.93,16.97,1005.68,43.33,63.23,Warning
3953345,9.33,16.97,1005.67,43.35,63.28,Warning
3955365,9.33,16.97,1005.68,43.40,63.25,Warning
3957387,8.93,16.97,1005.67,43.45,63.27,Warning
3959407,8.54,16.97,1005.67,43.46,63.27,Warning
3961427,8.35,16.97,1005.67,43.47,63.26,Warning
3963447,8.54,16.97,1005.68,43.48,63.25,Warning
3965467,8.54,16.96,1005.68,43.48,63.25,Warning
3967487,8.73,16.96,1005.68,43.49,63.24,Warning
3969507,8.73,16.96,1005.68,43.52,63.18,Warning
3971527,8.73,16.96,1005.69,43.52,63.16,Warning
3973547,8.73,16.96,1005.69,43.54,63.15,Warning
3975567,8.93,16.96,1005.69,43.60,63.12,Warning
3977587,9.53,16.95,1005.69,43.60,63.10,Warning
3979609,9.53,16.95,1005.70,43.58,63.09,Warning
3981629,9.33,16.95,1005.69,43.54,63.10,Warning
3983649,9.53,16.95,1005.70,43.57,63.03,Warning
3985669,9.53,16.95,1005.71,43.53,62.99,Warning
3987689,9.13,16.95,1005.71,43.24,63.00,Warning
3989709,7.97,16.95,1005.71,43.15,62.95,Warning
3991729,6.69,16.95,1005.71,43.09,62.96,Warning
3993749,5.68,16.95,1005.71,43.04,62.93,Warning
3995769,5.35,16.95,1005.72,43.03,62.92,Warning
3997789,5.20,16.95,1005.72,43.01,62.90,Warning
3999809,5.20,16.95,1005.72,42.97,62.90,Warning
4001837,5.52,16.95,1005.71,42.95,62.94,Warning
4003857,5.35,16.95,1005.71,42.91,62.92,Warning
4005877,5.20,16.95,1005.71,42.91,62.94,Warning
4007897,6.52,16.95,1005.71,42.90,62.92,Warning
4009917,7.59,16.95,1005.72,42.86,62.90,Warning
4011937,7.23,16.95,1005.72,42.88,62.91,Warning
4013957,6.01,16.94,1005.72,42.91,62.90,Warning
4015977,6.69,16.95,1005.73,42.86,62.81,Warning
4017997,7.97,16.95,1005.73,42.89,62.80,Warning
4020017,7.05,16.94,1005.73,42.91,62.80,Warning
4022039,7.41,16.94,1005.73,42.92,62.76,Warning
4024059,7.78,16.94,1005.74,42.88,62.72,Warning
4026079,8.35,16.94,1005.74,42.85,62.72,Warning
4028099,8.15,16.94,1005.74,42.84,62.69,Warning
4030119,8.15,16.94,1005.74,42.80,62.68,Warning
4032139,7.41,16.94,1005.74,42.86,62.68,Warning
4034159,5.84,16.94,1005.75,42.86,62.65,Warning
4036179,5.52,16.94,1005.75,42.86,62.63,Warning
4038199,5.20,16.94,1005.75,42.86,62.65,Warning
4040219,6.01,16.94,1005.75,42.81,62.65,Warning
4042239,5.52,16.94,1005.75,42.81,62.64,Warning
4044261,5.04,16.94,1005.75,42.79,62.60,Warning
4046281,4.73,16.94,1005.76,42.80,62.56,Safe
4048301,4.88,16.94,1005.77,42.84,62.50,Safe
4050321,5.04,16.94,1005.77,42.81,62.50,Warning
4052341,5.04,16.94,1005.77,42.79,62.48,Warning
4054361,4.73,16.93,1005.77,42.78,62.47,Safe
4056381,4.88,16.93,1005.77,42.76,62.49,Safe
4058401,5.20,16.93,1005.77,42.76,62.47,Warning
4060421,4.88,16.93,1005.77,42.76,62.46,Safe
4062441,4.88,16.93,1005.77,42.80,62.46,Safe
4064461,4.88,16.93,1005.77,42.81,62.45,Safe
4066483,5.52,16.93,1005.78,42.86,62.40,Warning
4068503,6.18,16.93,1005.78,42.95,62.38,Warning
4070523,6.69,16.93,1005.78,42.92,62.36,Warning
4072543,6.69,16.93,1005.78,42.90,62.37,Warning
4074563,6.52,16.93,1005.78,42.90,62.37,Warning
4076583,6.69,16.93,1005.79,42.91,62.32,Warning
4078603,7.23,16.93,1005.79,42.91,62.31,Warning
4080623,7.78,16.93,1005.79,42.91,62.31,Warning
4082643,7.78,16.93,1005.79,42.96,62.29,Warning
4084663,7.78,16.92,1005.79,43.04,62.33,Warning
4086683,7.59,16.92,1005.79,43.11,62.32,Warning
4088705,7.59,16.92,1005.79,43.17,62.30,Warning
4090725,8.15,16.92,1005.79,43.15,62.29,Warning
4092745,8.15,16.92,1005.79,43.14,62.27,Warning
4094765,8.54,16.92,1005.79,43.20,62.26,Warning
4096785,9.33,16.92,1005.79,43.26,62.29,Warning
4098805,9.13,16.93,1005.80,43.17,62.22,Warning
4100825,7.97,16.92,1005.80,43.16,62.23,Warning
4102845,8.15,16.92,1005.80,43.15,62.23,Warning
4104865,7.78,16.92,1005.80,43.13,62.25,Warning
4106885,7.97,16.92,1005.80,43.10,62.19,Warning
4108907,7.97,16.92,1005.81,43.10,62.15,Warning
4110927,7.78,16.92,1005.81,43.10,62.14,Warning
4112981,7.59,16.92,1005.81,43.11,62.10,Warning
4115001,7.78,16.92,1005.81,43.11,62.09,Warning
4117021,7.97,16.92,1005.82,43.15,62.07,Warning
4119041,7.97,16.92,1005.82,43.24,62.03,Warning
4121061,7.97,16.92,1005.82,43.31,62.04,Warning
4123081,7.59,16.92,1005.83,43.34,61.96,Warning
4125101,7.41,16.92,1005.83,43.34,61.95,Warning
4127121,7.41,16.92,1005.84,43.36,61.89,Warning
4129141,7.41,16.92,1005.84,43.34,61.85,Warning
4131163,7.23,16.93,1005.84,43.31,61.84,Warning
4133183,7.41,16.92,1005.84,43.30,61.92,Warning
4135203,7.59,16.92,1005.84,43.31,61.92,Warning
4137223,7.78,16.93,1005.83,43.28,61.93,Warning
4139243,7.97,16.92,1005.83,43.21,61.97,Warning
4141263,7.97,16.92,1005.82,43.15,62.02,Warning
4143283,7.97,16.92,1005.82,43.13,62.02,Warning
4145303,8.15,16.92,1005.82,43.14,62.03,Warning
4147323,8.35,16.92,1005.82,43.21,62.02,Warning
4149343,7.97,16.92,1005.82,43.21,62.00,Warning
4151363,7.97,16.92,1005.82,43.14,62.05,Warning
4153385,7.97,16.92,1005.81,43.20,62.09,Warning
4155405,7.59,16.92,1005.81,43.24,62.10,Warning
4157425,7.05,16.92,1005.81,43.22,62.13,Warning
4159445,7.59,16.92,1005.80,43.20,62.19,Warning
4161465,7.41,16.93,1005.80,43.22,62.18,Warning
4163485,7.78,16.92,1005.80,43.24,62.19,Warning
4165505,8.93,16.92,1005.80,43.19,62.20,Warning
4167525,7.97,16.92,1005.80,43.13,62.22,Warning
4169545,7.97,16.92,1005.79,43.13,62.27,Warning
4171565,8.15,16.92,1005.79,43.20,62.28,Warning
4173593,7.97,16.92,1005.79,43.11,62.30,Warning
4175613,8.15,16.92,1005.79,43.04,62.30,Warning
4177633,8.73,16.92,1005.79,43.05,62.31,Warning
4179653,9.13,16.92,1005.78,43.04,62.37,Warning
4181673,9.33,16.92,1005.78,42.96,62.39,Warning
4183693,9.33,16.92,1005.78,42.90,62.35,Warning
4185713,9.53,16.92,1005.78,42.87,62.34,Warning
4187733,8.93,16.92,1005.79,42.86,62.32,Warning
4189753,9.53,16.92,1005.79,42.87,62.31,Warning
4191773,9.33,16.92,1005.79,42.86,62.32,Warning
4193793,8.54,16.92,1005.79,42.86,62.32,Warning
4195815,8.35,16.92,1005.79,42.94,62.32,Warning
4197835,7.78,16.92,1005.78,42.97,62.35,Warning
4199855,6.87,16.92,1005.78,43.04,62.40,Warning
4201875,7.05,16.92,1005.78,43.03,62.41,Warning
4203894,7.05,16.92,1005.77,43.00,62.45,Warning
4205914,7.23,16.92,1005.77,42.94,62.45,Warning
4207934,7.59,16.92,1005.77,42.99,62.47,Warning
4209954,7.23,16.92,1005.77,43.05,62.47,Warning
4211974,7.78,16.92,1005.77,43.06,62.49,Warning
4213994,8.54,16.92,1005.77,43.08,62.49,Warning
4216014,9.13,16.92,1005.77,43.15,62.50,Warning
4218036,9.13,16.92,1005.77,43.15,62.50,Warning
4220056,9.74,16.92,1005.76,43.16,62.54,Warning
4222076,8.73,16.92,1005.76,43.21,62.51,Warning
4224096,7.97,16.91,1005.77,43.16,62.50,Warning
4226116,7.05,16.91,1005.76,43.14,62.52,Warning
4228136,6.18,16.91,1005.76,43.11,62.54,Warning
4230156,5.68,16.91,1005.76,43.05,62.54,Warning
4232176,5.68,16.91,1005.76,43.05,62.54,Warning
4234196,6.01,16.91,1005.76,43.04,62.58,Warning
4236216,6.35,16.91,1005.76,43.04,62.58,Warning
4238238,6.18,16.91,1005.75,43.04,62.60,Warning
4240258,6.52,16.91,1005.76,43.02,62.58,Warning
4242278,7.05,16.91,1005.76,42.98,62.58,Warning
4244298,6.87,16.91,1005.76,43.03,62.56,Warning
4246317,6.52,16.90,1005.76,43.06,62.57,Warning
4248336,6.69,16.90,1005.76,43.10,62.54,Warning
4250356,6.69,16.90,1005.76,43.11,62.51,Warning
4252376,7.05,16.90,1005.77,43.10,62.49,Warning
4254395,6.69,16.90,1005.77,43.14,62.49,Warning
4256415,6.35,16.90,1005.77,43.12,62.50,Warning
4258435,6.69,16.90,1005.77,43.12,62.47,Warning
4260457,6.52,16.90,1005.77,43.11,62.49,Warning
4262477,6.69,16.90,1005.77,43.14,62.43,Warning
4264497,7.05,16.90,1005.77,43.09,62.46,Warning
4266517,6.87,16.90,1005.77,42.97,62.43,Warning
4268536,6.69,16.90,1005.78,42.91,62.42,Warning
4270556,6.87,16.90,1005.77,42.86,62.45,Warning
4272575,6.87,16.90,1005.78,42.81,62.42,Warning
4274595,7.78,16.90,1005.77,42.82,62.43,Warning
4276615,8.35,16.90,1005.77,42.85,62.48,Warning
4278635,7.59,16.90,1005.77,42.81,62.49,Warning
4280655,7.23,16.90,1005.77,42.79,62.44,Warning
4282677,7.23,16.90,1005.77,42.93,62.44,Warning
4284696,7.41,16.90,1005.77,43.01,62.44,Warning
4286715,7.97,16.90,1005.77,42.99,62.44,Warning
4288734,8.15,16.90,1005.77,42.92,62.43,Warning
4290754,8.15,16.90,1005.78,42.83,62.40,Warning
4292774,8.15,16.90,1005.78,42.75,62.39,Warning
4294793,8.15,16.90,1005.78,42.76,62.36,Warning
4296813,8.54,16.90,1005.79,42.75,62.32,Warning
4298832,7.97,16.90,1005.79,42.75,62.30,Warning
4300852,7.97,16.90,1005.79,42.72,62.32,Warning
4302874,7.97,16.90,1005.78,42.70,62.36,Warning
4304894,7.78,16.90,1005.78,42.70,62.42,Warning
4306913,8.15,16.90,1005.77,42.83,62.43,Warning
4308933,8.35,16.90,1005.77,42.89,62.43,Warning
4310953,7.78,16.90,1005.77,42.85,62.45,Warning
4312972,7.41,16.90,1005.77,42.79,62.48,Warning
4314991,6.69,16.89,1005.76,42.79,62.57,Warning
4317011,7.23,16.90,1005.76,42.74,62.53,Warning
4319031,7.41,16.90,1005.76,42.69,62.52,Warning
4321051,7.78,16.89,1005.76,42.65,62.53,Warning
4323070,7.78,16.89,1005.76,42.65,62.54,Warning
4325092,8.15,16.89,1005.75,42.64,62.59,Warning
4327111,7.97,16.89,1005.75,42.64,62.59,Warning
4329130,7.41,16.89,1005.76,42.61,62.56,Warning
4331149,6.01,16.89,1005.76,42.59,62.53,Warning
4333168,5.04,16.89,1005.77,42.63,62.49,Warning
4335187,4.73,16.89,1005.76,42.59,62.51,Safe
4337206,4.73,16.89,1005.77,42.61,62.48,Safe
4339225,5.04,16.89,1005.77,42.59,62.47,Warning
4341244,4.88,16.89,1005.77,42.58,62.47,Safe
4343263,4.58,16.89,1005.77,42.60,62.46,Safe
4345282,4.43,16.89,1005.77,42.58,62.44,Safe
4347310,4.43,16.89,1005.77,42.58,62.46,Safe
4349329,4.28,16.89,1005.77,42.59,62.45,Safe
4351348,4.14,16.89,1005.77,42.60,62.43,Safe
4353367,4.28,16.88,1005.76,42.57,62.51,Safe
4355393,5.04,16.88,1005.76,42.57,62.54,Warning
4357413,5.52,16.88,1005.76,42.57,62.53,Warning
4359432,5.68,16.88,1005.77,42.57,62.50,Warning
4361451,6.01,16.88,1005.76,42.57,62.53,Warning
4363471,6.01,16.88,1005.76,42.58,62.54,Warning
4365490,6.01,16.88,1005.76,42.55,62.53,Warning
4367510,6.01,16.88,1005.76,42.54,62.54,Warning
4369532,6.35,16.88,1005.76,42.54,62.59,Warning
4371552,6.52,16.88,1005.76,42.55,62.59,Warning
4373572,6.52,16.88,1005.76,42.55,62.57,Warning
4375591,6.52,16.88,1005.76,42.59,62.59,Warning
4377610,6.52,16.88,1005.75,42.66,62.60,Warning
4379630,6.52,16.88,1005.75,42.71,62.63,Warning
4381649,6.69,16.88,1005.75,42.74,62.64,Warning
4383668,7.05,16.88,1005.75,42.82,62.65,Warning
4385687,7.41,16.88,1005.75,42.90,62.65,Warning
4387706,7.78,16.88,1005.75,43.00,62.62,Warning
4389725,7.97,16.88,1005.76,43.10,62.58,Warning
4391747,7.97,16.88,1005.76,43.13,62.57,Warning
4393766,7.97,16.88,1005.76,43.16,62.54,Warning
4395785,7.78,16.88,1005.76,43.16,62.57,Warning
4397804,8.15,16.88,1005.76,43.18,62.57,Warning
4399824,8.15,16.88,1005.76,43.19,62.59,Warning
4401844,8.15,16.88,1005.76,43.18,62.57,Warning
4403863,7.41,16.88,1005.76,43.18,62.56,Warning
4405882,7.23,16.88,1005.76,43.19,62.56,Warning
4407901,8.15,16.88,1005.76,43.21,62.59,Warning
4409920,8.35,16.87,1005.75,43.21,62.61,Warning
4411942,7.97,16.87,1005.75,43.18,62.64,Warning
4413961,7.78,16.87,1005.75,43.18,62.62,Warning
4415980,7.78,16.87,1005.75,43.22,62.60,Warning
4417999,8.15,16.87,1005.76,43.21,62.59,Warning
4420019,7.59,16.87,1005.76,43.21,62.59,Warning
4422039,7.78,16.87,1005.76,43.21,62.58,Warning
4424058,7.59,16.87,1005.75,43.18,62.60,Warning
4426077,7.59,16.87,1005.75,43.17,62.60,Warning
4428096,7.41,16.87,1005.75,43.00,62.60,Warning
4430115,7.59,16.87,1005.75,42.89,62.61,Warning
4432134,7.41,16.87,1005.75,42.77,62.62,Warning
4434156,7.05,16.87,1005.75,42.75,62.67,Warning
4436175,7.05,16.87,1005.74,42.90,62.68,Warning
4438194,7.05,16.87,1005.74,42.88,62.71,Warning
4440213,7.23,16.87,1005.74,42.95,62.70,Warning
4442232,7.59,16.87,1005.74,43.02,62.68,Warning
4444251,7.59,16.86,1005.74,43.08,62.73,Warning
4446270,7.41,16.86,1005.74,43.08,62.71,Warning
4448289,7.05,16.86,1005.73,43.07,62.76,Warning
4450308,7.59,16.86,1005.74,43.05,62.74,Warning
4452327,7.97,16.86,1005.74,43.05,62.71,Warning
4454346,7.23,16.86,1005.74,43.10,62.70,Warning
4456368,6.87,16.86,1005.74,43.08,62.68,Warning
4458387,6.35,16.86,1005.75,43.07,62.67,Warning
4460406,6.01,16.86,1005.75,43.05,62.67,Warning
4462425,6.35,16.86,1005.75,43.02,62.67,Warning
4464444,6.52,16.86,1005.75,43.05,62.64,Warning
4466464,7.23,16.86,1005.75,43.06,62.64,Warning
4468484,7.23,16.85,1005.75,43.02,62.65,Warning
4470503,7.41,16.85,1005.75,43.02,62.66,Warning
4472522,7.78,16.85,1005.75,42.96,62.66,Warning
4474541,7.59,16.85,1005.75,42.89,62.65,Warning
4476563,7.41,16.85,1005.75,43.01,62.62,Warning
4478582,6.87,16.85,1005.76,43.10,62.58,Warning
4480602,7.05,16.85,1005.76,43.11,62.56,Warning
4482621,7.05,16.86,1005.76,43.13,62.54,Warning
4484640,6.87,16.86,1005.76,43.12,62.51,Warning
4486659,6.87,16.85,1005.76,43.11,62.55,Warning
4488678,6.69,16.85,1005.76,43.11,62.54,Warning
4490697,6.87,16.85,1005.76,43.10,62.54,Warning
4492716,7.05,16.86,1005.77,43.10,62.46,Warning
4494735,6.87,16.86,1005.77,43.07,62.44,Warning
4496754,7.23,16.85,1005.77,43.10,62.44,Warning
4498775,7.41,16.85,1005.78,43.11,62.39,Warning
4500794,7.41,16.85,1005.78,43.12,62.37,Warning
4502813,6.87,16.86,1005.79,43.06,62.32,Warning
4504832,7.05,16.86,1005.79,43.06,62.30,Warning
4506851,7.41,16.86,1005.80,43.05,62.25,Warning
4508870,7.41,16.86,1005.80,43.08,62.25,Warning
4510889,6.87,16.86,1005.80,43.06,62.25,Warning
4512908,6.69,16.86,1005.80,43.08,62.21,Warning
4514927,6.52,16.86,1005.80,43.08,62.25,Warning
4516946,6.52,16.86,1005.80,43.10,62.23,Warning
4518965,6.87,16.86,1005.80,43.08,62.20,Warning
4520993,7.23,16.85,1005.80,43.10,62.21,Warning
4523013,7.41,16.85,1005.80,43.13,62.18,Warning
4525033,7.41,16.85,1005.81,43.12,62.17,Warning
4527053,7.41,16.86,1005.81,43.10,62.12,Warning
4529073,7.41,16.86,1005.81,43.10,62.12,Warning
4531093,7.05,16.86,1005.81,43.07,62.10,Warning
4533113,7.23,16.86,1005.81,43.02,62.13,Warning
4535133,7.23,16.86,1005.81,42.91,62.16,Warning
4537153,7.05,16.86,1005.81,42.85,62.14,Warning
4539173,7.05,16.86,1005.81,42.82,62.16,Warning
4541195,7.41,16.86,1005.81,42.82,62.15,Warning
4543215,7.23,16.86,1005.81,42.90,62.13,Warning
4545235,7.23,16.86,1005.81,42.99,62.13,Warning
4547255,7.23,16.86,1005.81,43.05,62.15,Warning
4549275,7.05,16.86,1005.81,43.05,62.13,Warning
4551295,6.87,16.86,1005.81,43.10,62.12,Warning
4553315,7.05,16.86,1005.81,43.10,62.10,Warning
4555335,6.87,16.85,1005.81,43.11,62.12,Warning
4557355,6.69,16.85,1005.81,43.12,62.15,Warning
4559375,6.52,16.85,1005.81,43.12,62.13,Warning
4561395,6.52,16.85,1005.81,43.12,62.12,Warning
4563417,6.69,16.85,1005.81,43.14,62.11,Warning
4565437,6.69,16.85,1005.81,43.09,62.11,Warning
4567457,6.87,16.85,1005.82,43.06,62.07,Warning
4569477,6.87,16.85,1005.82,43.00,62.06,Warning
4571497,6.87,16.85,1005.82,42.99,62.04,Warning
4573517,7.05,16.85,1005.82,43.09,62.04,Warning
4575537,7.05,16.84,1005.82,43.13,62.05,Warning
4577557,7.41,16.84,1005.82,43.14,62.05,Warning
4579577,7.59,16.84,1005.82,43.13,62.07,Warning
4581597,7.59,16.84,1005.82,43.17,62.04,Warning
4583617,7.59,16.84,1005.82,43.13,62.01,Warning
4585639,7.59,16.84,1005.83,43.09,61.99,Warning
4587659,7.78,16.84,1005.83,43.08,61.97,Warning
4589679,8.15,16.84,1005.83,43.08,61.94,Warning
4591699,8.35,16.84,1005.84,43.12,61.92,Warning
4593719,7.78,16.84,1005.83,43.09,61.94,Warning
4595739,7.59,16.84,1005.83,43.14,61.94,Warning
4597759,7.78,16.84,1005.84,43.11,61.89,Warning
4599779,7.97,16.84,1005.84,43.11,61.90,Warning
4601805,7.97,16.84,1005.84,43.07,61.89,Warning
4603825,7.78,16.84,1005.84,43.08,61.90,Warning
4605847,7.41,16.84,1005.84,43.05,61.89,Warning
4607867,7.23,16.84,1005.84,43.01,61.90,Warning
4609887,7.78,16.84,1005.84,43.05,61.89,Warning
4611907,7.78,16.84,1005.84,43.03,61.88,Warning
4613927,7.59,16.84,1005.84,43.00,61.89,Warning
4615947,7.78,16.84,1005.84,43.03,61.91,Warning
4617967,7.78,16.84,1005.83,43.08,61.94,Warning
4619987,7.78,16.85,1005.83,43.08,61.93,Warning
4622007,7.97,16.85,1005.83,43.03,61.94,Warning
4624027,7.78,16.85,1005.83,43.02,61.97,Warning
4626047,7.41,16.85,1005.83,42.96,61.97,Warning
4628069,7.23,16.85,1005.84,42.97,61.91,Warning
4630089,7.23,16.85,1005.83,42.97,61.94,Warning
4632109,7.41,16.85,1005.83,43.01,61.92,Warning
4634129,8.15,16.85,1005.84,43.04,61.91,Warning
4636149,6.52,16.85,1005.84,42.99,61.89,Warning
4638169,5.52,16.85,1005.84,42.87,61.89,Warning
4640189,6.18,16.85,1005.84,42.83,61.89,Warning
4642209,6.69,16.85,1005.84,42.83,61.88,Warning
4644229,7.41,16.85,1005.83,42.91,61.93,Warning
4646249,7.23,16.85,1005.83,42.99,61.93,Warning
4648269,6.69,16.84,1005.83,43.03,61.97,Warning
4650291,7.23,16.84,1005.83,43.06,61.95,Warning
4652311,7.97,16.84,1005.83,43.08,61.94,Warning
4654331,8.15,16.84,1005.84,43.14,61.92,Warning
4656351,8.54,16.84,1005.83,43.19,61.94,Warning
4658371,8.15,16.84,1005.84,43.19,61.91,Warning
4660391,8.15,16.84,1005.83,43.23,61.92,Warning
4662411,8.15,16.84,1005.84,43.29,61.91,Warning
4664431,8.15,16.84,1005.84,43.30,61.86,Warning
4666451,7.97,16.84,1005.84,43.32,61.85,Warning
4668471,7.59,16.84,1005.84,43.36,61.87,Warning
4670493,7.23,16.84,1005.81,43.55,62.11,Warning
4672513,7.05,16.84,1005.80,43.78,62.22,Warning
4674533,6.52,16.85,1005.78,43.53,62.36,Warning
4676553,6.35,16.85,1005.77,43.52,62.46,Warning
